CELL,TAG,i,Chr,ldw,dcap,n_flag,n_runs,merge_opp,state
V0.5_c2,bgs,8,Chr2,0.00625,5e+06,3655,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.0125,10000,3204,212,0.987203495630462,admissible
V0.5_c2,bgs,8,Chr1,0.0125,25000,3204,60,0.99625468164794,admissible
V0.5_c2,bgs,8,Chr1,0.0125,50000,3204,22,0.999063670411985,admissible
V0.5_c2,bgs,8,Chr1,0.0125,1e+05,3204,5,1,admissible
V0.5_c2,bgs,8,Chr1,0.0125,250000,3204,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.0125,5e+05,3204,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.0125,1e+06,3204,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.0125,2500000,3204,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.0125,5e+06,3204,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.0125,10000,3396,222,0.982626619552415,admissible
V0.5_c2,bgs,8,Chr2,0.0125,25000,3396,70,0.995288574793875,admissible
V0.5_c2,bgs,8,Chr2,0.0125,50000,3396,23,0.999411071849234,admissible
V0.5_c2,bgs,8,Chr2,0.0125,1e+05,3396,2,1,admissible
V0.5_c2,bgs,8,Chr2,0.0125,250000,3396,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.0125,5e+05,3396,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.0125,1e+06,3396,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.0125,2500000,3396,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.0125,5e+06,3396,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.025,10000,1705,288,0.962463343108504,admissible
V0.5_c2,bgs,8,Chr1,0.025,25000,1705,85,0.991202346041056,admissible
V0.5_c2,bgs,8,Chr1,0.025,50000,1705,26,0.998240469208211,admissible
V0.5_c2,bgs,8,Chr1,0.025,1e+05,1705,9,0.99941348973607,admissible
V0.5_c2,bgs,8,Chr1,0.025,250000,1705,3,1,admissible
V0.5_c2,bgs,8,Chr1,0.025,5e+05,1705,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.025,1e+06,1705,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.025,2500000,1705,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.025,5e+06,1705,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.025,10000,1736,299,0.960253456221198,admissible
V0.5_c2,bgs,8,Chr2,0.025,25000,1736,83,0.994815668202765,admissible
V0.5_c2,bgs,8,Chr2,0.025,50000,1736,31,0.996543778801843,admissible
V0.5_c2,bgs,8,Chr2,0.025,1e+05,1736,9,1,admissible
V0.5_c2,bgs,8,Chr2,0.025,250000,1736,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.025,5e+05,1736,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.025,1e+06,1736,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.025,2500000,1736,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.025,5e+06,1736,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.05,10000,481,244,0.713097713097713,admissible
V0.5_c2,bgs,8,Chr1,0.05,25000,481,153,0.869022869022869,admissible
V0.5_c2,bgs,8,Chr1,0.05,50000,481,75,0.962577962577963,admissible
V0.5_c2,bgs,8,Chr1,0.05,1e+05,481,21,0.98960498960499,admissible
V0.5_c2,bgs,8,Chr1,0.05,250000,481,3,1,admissible
V0.5_c2,bgs,8,Chr1,0.05,5e+05,481,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.05,1e+06,481,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.05,2500000,481,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.05,5e+06,481,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.05,10000,423,226,0.685579196217494,admissible
V0.5_c2,bgs,8,Chr2,0.05,25000,423,152,0.851063829787234,admissible
V0.5_c2,bgs,8,Chr2,0.05,50000,423,81,0.950354609929078,admissible
V0.5_c2,bgs,8,Chr2,0.05,1e+05,423,38,0.985815602836879,admissible
V0.5_c2,bgs,8,Chr2,0.05,250000,423,7,1,admissible
V0.5_c2,bgs,8,Chr2,0.05,5e+05,423,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.05,1e+06,423,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.05,2500000,423,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.05,5e+06,423,1,1,under_split
V0.5_c2,bgs,8,Chr1,0.1,10000,46,26,0.608695652173913,admissible
V0.5_c2,bgs,8,Chr1,0.1,25000,46,25,0.652173913043478,admissible
V0.5_c2,bgs,8,Chr1,0.1,50000,46,24,0.673913043478261,admissible
V0.5_c2,bgs,8,Chr1,0.1,1e+05,46,18,0.804347826086957,admissible
V0.5_c2,bgs,8,Chr1,0.1,250000,46,13,0.891304347826087,admissible
V0.5_c2,bgs,8,Chr1,0.1,5e+05,46,8,0.956521739130435,admissible
V0.5_c2,bgs,8,Chr1,0.1,1e+06,46,4,1,admissible
V0.5_c2,bgs,8,Chr1,0.1,2500000,46,2,1,admissible
V0.5_c2,bgs,8,Chr1,0.1,5e+06,46,1,1,under_split
V0.5_c2,bgs,8,Chr2,0.1,10000,46,27,0.652173913043478,admissible
V0.5_c2,bgs,8,Chr2,0.1,25000,46,27,0.652173913043478,admissible
V0.5_c2,bgs,8,Chr2,0.1,50000,46,23,0.739130434782609,admissible
V0.5_c2,bgs,8,Chr2,0.1,1e+05,46,18,0.826086956521739,admissible
V0.5_c2,bgs,8,Chr2,0.1,250000,46,9,0.91304347826087,admissible
V0.5_c2,bgs,8,Chr2,0.1,5e+05,46,7,0.978260869565217,admissible
V0.5_c2,bgs,8,Chr2,0.1,1e+06,46,4,1,admissible
V0.5_c2,bgs,8,Chr2,0.1,2500000,46,2,1,admissible
V0.5_c2,bgs,8,Chr2,0.1,5e+06,46,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.00625,10000,3272,240,0.985635696821516,admissible
V0.5_c2,bgs,9,Chr1,0.00625,25000,3272,77,0.995110024449878,admissible
V0.5_c2,bgs,9,Chr1,0.00625,50000,3272,25,0.997860635696821,admissible
V0.5_c2,bgs,9,Chr1,0.00625,1e+05,3272,9,0.999694376528117,admissible
V0.5_c2,bgs,9,Chr1,0.00625,250000,3272,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.00625,5e+05,3272,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.00625,1e+06,3272,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.00625,2500000,3272,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.00625,5e+06,3272,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.00625,10000,3008,231,0.985039893617021,admissible
V0.5_c2,bgs,9,Chr2,0.00625,25000,3008,63,0.996343085106383,admissible
V0.5_c2,bgs,9,Chr2,0.00625,50000,3008,16,0.999002659574468,admissible
V0.5_c2,bgs,9,Chr2,0.00625,1e+05,3008,7,1,admissible
V0.5_c2,bgs,9,Chr2,0.00625,250000,3008,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.00625,5e+05,3008,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.00625,1e+06,3008,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.00625,2500000,3008,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.00625,5e+06,3008,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.0125,10000,2942,238,0.985044187627464,admissible
V0.5_c2,bgs,9,Chr1,0.0125,25000,2942,74,0.995921142080218,admissible
V0.5_c2,bgs,9,Chr1,0.0125,50000,2942,25,0.997280761386812,admissible
V0.5_c2,bgs,9,Chr1,0.0125,1e+05,2942,8,0.999660095173351,admissible
V0.5_c2,bgs,9,Chr1,0.0125,250000,2942,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.0125,5e+05,2942,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.0125,1e+06,2942,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.0125,2500000,2942,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.0125,5e+06,2942,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.0125,10000,2820,230,0.985106382978723,admissible
V0.5_c2,bgs,9,Chr2,0.0125,25000,2820,66,0.996099290780142,admissible
V0.5_c2,bgs,9,Chr2,0.0125,50000,2820,16,0.998936170212766,admissible
V0.5_c2,bgs,9,Chr2,0.0125,1e+05,2820,8,1,admissible
V0.5_c2,bgs,9,Chr2,0.0125,250000,2820,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.0125,5e+05,2820,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.0125,1e+06,2820,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.0125,2500000,2820,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.0125,5e+06,2820,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.025,10000,1482,303,0.946693657219973,admissible
V0.5_c2,bgs,9,Chr1,0.025,25000,1482,100,0.989203778677463,admissible
V0.5_c2,bgs,9,Chr1,0.025,50000,1482,32,0.997300944669366,admissible
V0.5_c2,bgs,9,Chr1,0.025,1e+05,1482,8,0.998650472334683,admissible
V0.5_c2,bgs,9,Chr1,0.025,250000,1482,2,1,admissible
V0.5_c2,bgs,9,Chr1,0.025,5e+05,1482,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.025,1e+06,1482,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.025,2500000,1482,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.025,5e+06,1482,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.025,10000,1625,294,0.954461538461539,admissible
V0.5_c2,bgs,9,Chr2,0.025,25000,1625,93,0.994461538461539,admissible
V0.5_c2,bgs,9,Chr2,0.025,50000,1625,28,0.998769230769231,admissible
V0.5_c2,bgs,9,Chr2,0.025,1e+05,1625,11,0.999384615384615,admissible
V0.5_c2,bgs,9,Chr2,0.025,250000,1625,2,1,admissible
V0.5_c2,bgs,9,Chr2,0.025,5e+05,1625,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.025,1e+06,1625,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.025,2500000,1625,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.025,5e+06,1625,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.05,10000,394,190,0.720812182741117,admissible
V0.5_c2,bgs,9,Chr1,0.05,25000,394,122,0.875634517766498,admissible
V0.5_c2,bgs,9,Chr1,0.05,50000,394,74,0.951776649746193,admissible
V0.5_c2,bgs,9,Chr1,0.05,1e+05,394,35,0.982233502538071,admissible
V0.5_c2,bgs,9,Chr1,0.05,250000,394,7,1,admissible
V0.5_c2,bgs,9,Chr1,0.05,5e+05,394,2,1,admissible
V0.5_c2,bgs,9,Chr1,0.05,1e+06,394,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.05,2500000,394,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.05,5e+06,394,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.05,10000,468,223,0.762820512820513,admissible
V0.5_c2,bgs,9,Chr2,0.05,25000,468,142,0.893162393162393,admissible
V0.5_c2,bgs,9,Chr2,0.05,50000,468,74,0.959401709401709,admissible
V0.5_c2,bgs,9,Chr2,0.05,1e+05,468,34,0.989316239316239,admissible
V0.5_c2,bgs,9,Chr2,0.05,250000,468,6,1,admissible
V0.5_c2,bgs,9,Chr2,0.05,5e+05,468,2,1,admissible
V0.5_c2,bgs,9,Chr2,0.05,1e+06,468,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.05,2500000,468,1,1,under_split
V0.5_c2,bgs,9,Chr2,0.05,5e+06,468,1,1,under_split
V0.5_c2,bgs,9,Chr1,0.1,10000,46,24,0.695652173913044,admissible
V0.5_c2,bgs,9,Chr1,0.1,25000,46,21,0.760869565217391,admissible
V0.5_c2,bgs,9,Chr1,0.1,50000,46,19,0.760869565217391,admissible
V0.5_c2,bgs,9,Chr1,0.1,1e+05,46,14,0.91304347826087,admissible
V0.5_c2,bgs,9,Chr1,0.1,250000,46,10,0.956521739130435,admissible
V0.5_c2,bgs,9,Chr1,0.1,5e+05,46,4,0.978260869565217,admissible
V0.5_c2,bgs,9,Chr1,0.1,1e+06,46,2,1,admissible
V0.5_c2,bgs,9,Chr1,0.1,2500000,46,2,1,admissible
V0.5_c2,bgs,9,Chr1,0.1,5e+06,46,2,1,admissible
V0.5_c2,bgs,9,Chr2,0.1,10000,83,45,0.710843373493976,admissible
V0.5_c2,bgs,9,Chr2,0.1,25000,83,40,0.746987951807229,admissible
V0.5_c2,bgs,9,Chr2,0.1,50000,83,34,0.795180722891566,admissible
V0.5_c2,bgs,9,Chr2,0.1,1e+05,83,24,0.879518072289157,admissible
V0.5_c2,bgs,9,Chr2,0.1,250000,83,14,0.939759036144578,admissible
V0.5_c2,bgs,9,Chr2,0.1,5e+05,83,6,0.987951807228916,admissible
V0.5_c2,bgs,9,Chr2,0.1,1e+06,83,3,1,admissible
V0.5_c2,bgs,9,Chr2,0.1,2500000,83,2,1,admissible
V0.5_c2,bgs,9,Chr2,0.1,5e+06,83,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.00625,10000,2641,196,0.988640666414237,admissible
V0.5_c2,bgs,10,Chr1,0.00625,25000,2641,47,0.998106777735706,admissible
V0.5_c2,bgs,10,Chr1,0.00625,50000,2641,16,0.999621355547141,admissible
V0.5_c2,bgs,10,Chr1,0.00625,1e+05,2641,7,1,admissible
V0.5_c2,bgs,10,Chr1,0.00625,250000,2641,2,1,admissible
V0.5_c2,bgs,10,Chr1,0.00625,5e+05,2641,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.00625,1e+06,2641,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.00625,2500000,2641,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.00625,5e+06,2641,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.00625,10000,2518,213,0.986100079428117,admissible
V0.5_c2,bgs,10,Chr2,0.00625,25000,2518,46,0.99801429706116,admissible
V0.5_c2,bgs,10,Chr2,0.00625,50000,2518,17,0.999205718824464,admissible
V0.5_c2,bgs,10,Chr2,0.00625,1e+05,2518,6,1,admissible
V0.5_c2,bgs,10,Chr2,0.00625,250000,2518,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.00625,5e+05,2518,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.00625,1e+06,2518,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.00625,2500000,2518,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.00625,5e+06,2518,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.0125,10000,2399,194,0.986244268445185,admissible
V0.5_c2,bgs,10,Chr1,0.0125,25000,2399,45,0.997082117548979,admissible
V0.5_c2,bgs,10,Chr1,0.0125,50000,2399,16,0.999166319299708,admissible
V0.5_c2,bgs,10,Chr1,0.0125,1e+05,2399,6,1,admissible
V0.5_c2,bgs,10,Chr1,0.0125,250000,2399,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.0125,5e+05,2399,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.0125,1e+06,2399,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.0125,2500000,2399,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.0125,5e+06,2399,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.0125,10000,2352,206,0.984268707482993,admissible
V0.5_c2,bgs,10,Chr2,0.0125,25000,2352,45,0.997023809523809,admissible
V0.5_c2,bgs,10,Chr2,0.0125,50000,2352,17,0.998724489795918,admissible
V0.5_c2,bgs,10,Chr2,0.0125,1e+05,2352,7,0.999574829931973,admissible
V0.5_c2,bgs,10,Chr2,0.0125,250000,2352,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.0125,5e+05,2352,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.0125,1e+06,2352,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.0125,2500000,2352,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.0125,5e+06,2352,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.025,10000,1291,248,0.946553059643687,admissible
V0.5_c2,bgs,10,Chr1,0.025,25000,1291,70,0.994577846630519,admissible
V0.5_c2,bgs,10,Chr1,0.025,50000,1291,18,0.998450813323005,admissible
V0.5_c2,bgs,10,Chr1,0.025,1e+05,1291,8,1,admissible
V0.5_c2,bgs,10,Chr1,0.025,250000,1291,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.025,5e+05,1291,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.025,1e+06,1291,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.025,2500000,1291,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.025,5e+06,1291,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.025,10000,1334,235,0.955022488755622,admissible
V0.5_c2,bgs,10,Chr2,0.025,25000,1334,71,0.988755622188906,admissible
V0.5_c2,bgs,10,Chr2,0.025,50000,1334,23,0.997001499250375,admissible
V0.5_c2,bgs,10,Chr2,0.025,1e+05,1334,8,0.999250374812594,admissible
V0.5_c2,bgs,10,Chr2,0.025,250000,1334,2,1,admissible
V0.5_c2,bgs,10,Chr2,0.025,5e+05,1334,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.025,1e+06,1334,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.025,2500000,1334,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.025,5e+06,1334,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.05,10000,412,179,0.771844660194175,admissible
V0.5_c2,bgs,10,Chr1,0.05,25000,412,107,0.895631067961165,admissible
V0.5_c2,bgs,10,Chr1,0.05,50000,412,57,0.95873786407767,admissible
V0.5_c2,bgs,10,Chr1,0.05,1e+05,412,24,0.980582524271845,admissible
V0.5_c2,bgs,10,Chr1,0.05,250000,412,4,1,admissible
V0.5_c2,bgs,10,Chr1,0.05,5e+05,412,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.05,1e+06,412,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.05,2500000,412,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.05,5e+06,412,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.05,10000,422,196,0.770142180094787,admissible
V0.5_c2,bgs,10,Chr2,0.05,25000,422,112,0.893364928909953,admissible
V0.5_c2,bgs,10,Chr2,0.05,50000,422,65,0.957345971563981,admissible
V0.5_c2,bgs,10,Chr2,0.05,1e+05,422,21,0.992890995260663,admissible
V0.5_c2,bgs,10,Chr2,0.05,250000,422,5,0.997630331753555,admissible
V0.5_c2,bgs,10,Chr2,0.05,5e+05,422,2,1,admissible
V0.5_c2,bgs,10,Chr2,0.05,1e+06,422,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.05,2500000,422,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.05,5e+06,422,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.1,10000,69,39,0.681159420289855,admissible
V0.5_c2,bgs,10,Chr1,0.1,25000,69,33,0.753623188405797,admissible
V0.5_c2,bgs,10,Chr1,0.1,50000,69,20,0.869565217391304,admissible
V0.5_c2,bgs,10,Chr1,0.1,1e+05,69,16,0.884057971014493,admissible
V0.5_c2,bgs,10,Chr1,0.1,250000,69,9,0.942028985507246,admissible
V0.5_c2,bgs,10,Chr1,0.1,5e+05,69,6,0.985507246376812,admissible
V0.5_c2,bgs,10,Chr1,0.1,1e+06,69,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.1,2500000,69,1,1,under_split
V0.5_c2,bgs,10,Chr1,0.1,5e+06,69,1,1,under_split
V0.5_c2,bgs,10,Chr2,0.1,10000,61,33,0.688524590163934,admissible
V0.5_c2,bgs,10,Chr2,0.1,25000,61,27,0.770491803278689,admissible
V0.5_c2,bgs,10,Chr2,0.1,50000,61,24,0.770491803278689,admissible
V0.5_c2,bgs,10,Chr2,0.1,1e+05,61,18,0.868852459016394,admissible
V0.5_c2,bgs,10,Chr2,0.1,250000,61,13,0.934426229508197,admissible
V0.5_c2,bgs,10,Chr2,0.1,5e+05,61,10,0.934426229508197,admissible
V0.5_c2,bgs,10,Chr2,0.1,1e+06,61,7,1,admissible
V0.5_c2,bgs,10,Chr2,0.1,2500000,61,2,1,admissible
V0.5_c2,bgs,10,Chr2,0.1,5e+06,61,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.00625,10000,6083,372,0.987012987012987,admissible
V1_c1.5,nobgs,1,Chr1,0.00625,25000,6083,78,0.997040933749794,admissible
V1_c1.5,nobgs,1,Chr1,0.00625,50000,6083,26,0.999013644583265,admissible
V1_c1.5,nobgs,1,Chr1,0.00625,1e+05,6083,11,0.999671214861088,admissible
V1_c1.5,nobgs,1,Chr1,0.00625,250000,6083,3,1,admissible
V1_c1.5,nobgs,1,Chr1,0.00625,5e+05,6083,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.00625,1e+06,6083,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.00625,2500000,6083,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.00625,5e+06,6083,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.00625,10000,6294,356,0.988878296790594,admissible
V1_c1.5,nobgs,1,Chr2,0.00625,25000,6294,70,0.997616777883699,admissible
V1_c1.5,nobgs,1,Chr2,0.00625,50000,6294,25,0.998570066730219,admissible
V1_c1.5,nobgs,1,Chr2,0.00625,1e+05,6294,10,0.99968223705116,admissible
V1_c1.5,nobgs,1,Chr2,0.00625,250000,6294,2,1,admissible
V1_c1.5,nobgs,1,Chr2,0.00625,5e+05,6294,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.00625,1e+06,6294,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.00625,2500000,6294,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.00625,5e+06,6294,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.0125,10000,4359,411,0.978664831383345,admissible
V1_c1.5,nobgs,1,Chr1,0.0125,25000,4359,99,0.994952970864877,admissible
V1_c1.5,nobgs,1,Chr1,0.0125,50000,4359,32,0.99839412709337,admissible
V1_c1.5,nobgs,1,Chr1,0.0125,1e+05,4359,11,0.999541179169534,admissible
V1_c1.5,nobgs,1,Chr1,0.0125,250000,4359,3,1,admissible
V1_c1.5,nobgs,1,Chr1,0.0125,5e+05,4359,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.0125,1e+06,4359,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.0125,2500000,4359,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.0125,5e+06,4359,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.0125,10000,4670,404,0.982655246252677,admissible
V1_c1.5,nobgs,1,Chr2,0.0125,25000,4670,93,0.996359743040685,admissible
V1_c1.5,nobgs,1,Chr2,0.0125,50000,4670,26,0.998501070663812,admissible
V1_c1.5,nobgs,1,Chr2,0.0125,1e+05,4670,11,0.999571734475375,admissible
V1_c1.5,nobgs,1,Chr2,0.0125,250000,4670,2,1,admissible
V1_c1.5,nobgs,1,Chr2,0.0125,5e+05,4670,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.0125,1e+06,4670,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.0125,2500000,4670,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.0125,5e+06,4670,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.025,10000,960,383,0.8125,admissible
V1_c1.5,nobgs,1,Chr1,0.025,25000,960,214,0.916666666666667,admissible
V1_c1.5,nobgs,1,Chr1,0.025,50000,960,99,0.970833333333333,admissible
V1_c1.5,nobgs,1,Chr1,0.025,1e+05,960,36,0.988541666666667,admissible
V1_c1.5,nobgs,1,Chr1,0.025,250000,960,8,1,admissible
V1_c1.5,nobgs,1,Chr1,0.025,5e+05,960,2,1,admissible
V1_c1.5,nobgs,1,Chr1,0.025,1e+06,960,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.025,2500000,960,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.025,5e+06,960,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.025,10000,1046,408,0.819311663479924,admissible
V1_c1.5,nobgs,1,Chr2,0.025,25000,1046,215,0.92925430210325,admissible
V1_c1.5,nobgs,1,Chr2,0.025,50000,1046,106,0.974187380497132,admissible
V1_c1.5,nobgs,1,Chr2,0.025,1e+05,1046,40,0.991395793499044,admissible
V1_c1.5,nobgs,1,Chr2,0.025,250000,1046,5,0.998087954110899,admissible
V1_c1.5,nobgs,1,Chr2,0.025,5e+05,1046,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.025,1e+06,1046,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.025,2500000,1046,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.025,5e+06,1046,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.05,10000,88,44,0.704545454545455,admissible
V1_c1.5,nobgs,1,Chr1,0.05,25000,88,33,0.795454545454545,admissible
V1_c1.5,nobgs,1,Chr1,0.05,50000,88,24,0.840909090909091,admissible
V1_c1.5,nobgs,1,Chr1,0.05,1e+05,88,17,0.875,admissible
V1_c1.5,nobgs,1,Chr1,0.05,250000,88,11,0.931818181818182,admissible
V1_c1.5,nobgs,1,Chr1,0.05,5e+05,88,7,0.954545454545455,admissible
V1_c1.5,nobgs,1,Chr1,0.05,1e+06,88,6,0.965909090909091,admissible
V1_c1.5,nobgs,1,Chr1,0.05,2500000,88,5,0.965909090909091,admissible
V1_c1.5,nobgs,1,Chr1,0.05,5e+06,88,2,0.988636363636364,admissible
V1_c1.5,nobgs,1,Chr2,0.05,10000,44,22,0.681818181818182,admissible
V1_c1.5,nobgs,1,Chr2,0.05,25000,44,22,0.681818181818182,admissible
V1_c1.5,nobgs,1,Chr2,0.05,50000,44,19,0.772727272727273,admissible
V1_c1.5,nobgs,1,Chr2,0.05,1e+05,44,18,0.772727272727273,admissible
V1_c1.5,nobgs,1,Chr2,0.05,250000,44,14,0.863636363636364,admissible
V1_c1.5,nobgs,1,Chr2,0.05,5e+05,44,11,0.931818181818182,admissible
V1_c1.5,nobgs,1,Chr2,0.05,1e+06,44,7,0.954545454545455,admissible
V1_c1.5,nobgs,1,Chr2,0.05,2500000,44,4,1,admissible
V1_c1.5,nobgs,1,Chr2,0.05,5e+06,44,2,1,admissible
V1_c1.5,nobgs,1,Chr1,0.1,10000,13,8,0.615384615384615,admissible
V1_c1.5,nobgs,1,Chr1,0.1,25000,13,6,0.846153846153846,admissible
V1_c1.5,nobgs,1,Chr1,0.1,50000,13,5,0.923076923076923,admissible
V1_c1.5,nobgs,1,Chr1,0.1,1e+05,13,3,1,admissible
V1_c1.5,nobgs,1,Chr1,0.1,250000,13,3,1,admissible
V1_c1.5,nobgs,1,Chr1,0.1,5e+05,13,2,1,admissible
V1_c1.5,nobgs,1,Chr1,0.1,1e+06,13,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.1,2500000,13,1,1,under_split
V1_c1.5,nobgs,1,Chr1,0.1,5e+06,13,1,1,under_split
V1_c1.5,nobgs,1,Chr2,0.1,10000,3,2,0.666666666666667,admissible
V1_c1.5,nobgs,1,Chr2,0.1,25000,3,2,0.666666666666667,admissible
V1_c1.5,nobgs,1,Chr2,0.1,50000,3,2,0.666666666666667,admissible
V1_c1.5,nobgs,1,Chr2,0.1,1e+05,3,2,0.666666666666667,admissible
V1_c1.5,nobgs,1,Chr2,0.1,250000,3,2,0.666666666666667,admissible
