region_uid	tag	cell	rep	env	method	size_floor	region_id	Chr	from	to	n_markers	n_units	TP	member_markers	member_units	linked_qtn
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r1	bgs	V0.5_c2	9	2	lfmm_snp_region	2	1	Chr1	586117	2737548	12	1	FALSE	Chr1:586117;Chr1:647527;Chr1:822240;Chr1:850233;Chr1:1384276;Chr1:1392664;Chr1:2319756;Chr1:2574906;Chr1:2684133;Chr1:2698372;Chr1:2704359;Chr1:2737548	Chr1:2574906	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r2	bgs	V0.5_c2	9	2	lfmm_snp_region	2	2	Chr1	727505	760310	2	1	FALSE	Chr1:727505;Chr1:760310	Chr1:727505	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r6	bgs	V0.5_c2	9	2	lfmm_snp_region	2	6	Chr1	745526	15765977	20	2	FALSE	Chr1:745526;Chr1:887844;Chr1:14480021;Chr1:14480798;Chr1:14538999;Chr1:14570612;Chr1:14586748;Chr1:14590645;Chr1:14775565;Chr1:14815986;Chr1:14986832;Chr1:15019623;Chr1:15059241;Chr1:15059607;Chr1:15537215;Chr1:15736942;Chr1:15743027;Chr1:15746929;Chr1:15765722;Chr1:15765977	Chr1:745526;Chr1:14815986	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r5	bgs	V0.5_c2	9	2	lfmm_snp_region	2	5	Chr1	1030927	2930784	12	2	FALSE	Chr1:1030927;Chr1:2263026;Chr1:2603850;Chr1:2613027;Chr1:2636644;Chr1:2644652;Chr1:2657747;Chr1:2930784;Chr1:1172722;Chr1:1174689;Chr1:1180629;Chr1:1181624	Chr1:2603850;Chr1:1174689	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r39	bgs	V0.5_c2	9	2	lfmm_snp_region	2	39	Chr1	1276475	3128169	3	1	FALSE	Chr1:1276475;Chr1:3121491;Chr1:3128169	Chr1:3128169	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r7	bgs	V0.5_c2	9	2	lfmm_snp_region	2	7	Chr1	2670433	3198530	12	1	FALSE	Chr1:2670433;Chr1:2673673;Chr1:2846434;Chr1:2902286;Chr1:2915024;Chr1:2992002;Chr1:3003173;Chr1:3003263;Chr1:3029525;Chr1:3170996;Chr1:3172915;Chr1:3198530	Chr1:2915024	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r8	bgs	V0.5_c2	9	2	lfmm_snp_region	2	8	Chr1	3075494	3092606	5	1	FALSE	Chr1:3075494;Chr1:3080511;Chr1:3089328;Chr1:3092538;Chr1:3092606	Chr1:3075494	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r10	bgs	V0.5_c2	9	2	lfmm_snp_region	2	10	Chr1	3746668	5778691	30	2	FALSE	Chr1:3746668;Chr1:3772421;Chr1:3885356;Chr1:3889994;Chr1:3900227;Chr1:3922495;Chr1:3927559;Chr1:3930697;Chr1:3937526;Chr1:3942088;Chr1:3952090;Chr1:3952309;Chr1:3954554;Chr1:3966382;Chr1:3966792;Chr1:3968570;Chr1:3970441;Chr1:3978748;Chr1:3992296;Chr1:3994870;Chr1:4001730;Chr1:4008349;Chr1:4313791;Chr1:4607006;Chr1:4641419;Chr1:4807297;Chr1:4823416;Chr1:4829219;Chr1:4854619;Chr1:5778691	Chr1:3922495;Chr1:4807297	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r9	bgs	V0.5_c2	9	2	lfmm_snp_region	2	9	Chr1	4636524	4636524	1	1	FALSE	Chr1:4636524	Chr1:4636524	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r13	bgs	V0.5_c2	9	2	lfmm_snp_region	2	13	Chr1	4818526	6061396	4	1	FALSE	Chr1:4818526;Chr1:4910268;Chr1:5498253;Chr1:6061396	Chr1:6061396	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r12	bgs	V0.5_c2	9	2	lfmm_snp_region	2	12	Chr1	5761365	6339341	5	1	FALSE	Chr1:5761365;Chr1:6325624;Chr1:6328414;Chr1:6334102;Chr1:6339341	Chr1:6328414	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r15	bgs	V0.5_c2	9	2	lfmm_snp_region	2	15	Chr1	5780109	9920264	24	2	FALSE	Chr1:5780109;Chr1:6105477;Chr1:6106013;Chr1:9483116;Chr1:9489264;Chr1:9493299;Chr1:9523612;Chr1:9744138;Chr1:9760732;Chr1:9768485;Chr1:9791896;Chr1:9811453;Chr1:9816798;Chr1:9817722;Chr1:9817948;Chr1:9827795;Chr1:9838662;Chr1:9839297;Chr1:9842867;Chr1:9846016;Chr1:9847705;Chr1:9850164;Chr1:9894111;Chr1:9920264	Chr1:6105477;Chr1:9791896	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r18	bgs	V0.5_c2	9	2	lfmm_snp_region	2	18	Chr1	5934249	6031972	2	1	FALSE	Chr1:5934249;Chr1:6031972	Chr1:5934249	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r14	bgs	V0.5_c2	9	2	lfmm_snp_region	2	14	Chr1	6392395	7121902	25	1	FALSE	Chr1:6392395;Chr1:6499784;Chr1:6579782;Chr1:6706697;Chr1:6709065;Chr1:6718369;Chr1:6724865;Chr1:6725316;Chr1:6728752;Chr1:6733722;Chr1:6747387;Chr1:6751118;Chr1:6759318;Chr1:6761998;Chr1:6763337;Chr1:6835714;Chr1:6836890;Chr1:6951739;Chr1:6956998;Chr1:6957495;Chr1:6961426;Chr1:6961476;Chr1:6966026;Chr1:7118268;Chr1:7121902	Chr1:6759318	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r19	bgs	V0.5_c2	9	2	lfmm_snp_region	2	19	Chr1	6495449	6596434	6	1	FALSE	Chr1:6495449;Chr1:6498821;Chr1:6511768;Chr1:6585035;Chr1:6588782;Chr1:6596434	Chr1:6596434	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r20	bgs	V0.5_c2	9	2	lfmm_snp_region	2	20	Chr1	6911591	7389796	15	1	FALSE	Chr1:6911591;Chr1:6917447;Chr1:6918537;Chr1:6923490;Chr1:6924821;Chr1:6927724;Chr1:6927766;Chr1:6928624;Chr1:7230746;Chr1:7257207;Chr1:7293558;Chr1:7357443;Chr1:7360888;Chr1:7373396;Chr1:7389796	Chr1:6927724	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r24	bgs	V0.5_c2	9	2	lfmm_snp_region	2	24	Chr1	7230610	8072265	10	1	FALSE	Chr1:7230610;Chr1:7349146;Chr1:7356030;Chr1:7409764;Chr1:7541567;Chr1:7939913;Chr1:8055760;Chr1:8061428;Chr1:8065666;Chr1:8072265	Chr1:7409764	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r40	bgs	V0.5_c2	9	2	lfmm_snp_region	2	40	Chr1	7245171	7245171	1	1	FALSE	Chr1:7245171	Chr1:7245171	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r25	bgs	V0.5_c2	9	2	lfmm_snp_region	2	25	Chr1	7261805	7274455	3	1	FALSE	Chr1:7261805;Chr1:7263292;Chr1:7274455	Chr1:7263292	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r26	bgs	V0.5_c2	9	2	lfmm_snp_region	2	26	Chr1	7268855	8123871	22	1	FALSE	Chr1:7268855;Chr1:7308856;Chr1:7350735;Chr1:7885231;Chr1:7886897;Chr1:7895389;Chr1:7896016;Chr1:7896201;Chr1:7915433;Chr1:7951649;Chr1:7952394;Chr1:8035844;Chr1:8047120;Chr1:8049595;Chr1:8073190;Chr1:8074550;Chr1:8079284;Chr1:8088509;Chr1:8090521;Chr1:8120935;Chr1:8121961;Chr1:8123871	Chr1:7268855	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r27	bgs	V0.5_c2	9	2	lfmm_snp_region	2	27	Chr1	7412002	7412002	1	1	FALSE	Chr1:7412002	Chr1:7412002	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r32	bgs	V0.5_c2	9	2	lfmm_snp_region	2	32	Chr1	7686280	7686280	1	1	FALSE	Chr1:7686280	Chr1:7686280	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r28	bgs	V0.5_c2	9	2	lfmm_snp_region	2	28	Chr1	8017943	8299707	6	1	FALSE	Chr1:8017943;Chr1:8026152;Chr1:8034967;Chr1:8034988;Chr1:8298134;Chr1:8299707	Chr1:8017943	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r31	bgs	V0.5_c2	9	2	lfmm_snp_region	2	31	Chr1	8054742	15962914	49	4	FALSE	Chr1:8054742;Chr1:8093868;Chr1:8104669;Chr1:8113344;Chr1:8120114;Chr1:8317995;Chr1:8339798;Chr1:8345050;Chr1:8348637;Chr1:8350038;Chr1:8420304;Chr1:8424641;Chr1:8426716;Chr1:8441084;Chr1:8269841;Chr1:8278618;Chr1:8281541;Chr1:8303645;Chr1:8319779;Chr1:8329474;Chr1:8403902;Chr1:8486641;Chr1:8492072;Chr1:8676579;Chr1:8718318;Chr1:8736267;Chr1:8762126;Chr1:8846942;Chr1:9540152;Chr1:9540278;Chr1:9543820;Chr1:9551546;Chr1:9585705;Chr1:9593052;Chr1:12257833;Chr1:12443405;Chr1:12459843;Chr1:12492067;Chr1:12505024;Chr1:12524904;Chr1:12527099;Chr1:12568741;Chr1:12570229;Chr1:13197159;Chr1:13203237;Chr1:13214563;Chr1:13417922;Chr1:14847988;Chr1:15962914	Chr1:8420304;Chr1:8269841;Chr1:12492067;Chr1:14847988	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r30	bgs	V0.5_c2	9	2	lfmm_snp_region	2	30	Chr1	8275293	9247468	40	1	TRUE	Chr1:8275293;Chr1:8277151;Chr1:8282811;Chr1:8283554;Chr1:8288584;Chr1:8299793;Chr1:8302763;Chr1:8305843;Chr1:8325139;Chr1:8332848;Chr1:8335917;Chr1:8340154;Chr1:8343651;Chr1:8356634;Chr1:8357801;Chr1:8362975;Chr1:8377633;Chr1:8523557;Chr1:8552370;Chr1:8552720;Chr1:8563426;Chr1:8567638;Chr1:8586755;Chr1:8601495;Chr1:8602471;Chr1:8646994;Chr1:8654554;Chr1:8760513;Chr1:8760546;Chr1:8781536;Chr1:8784816;Chr1:8945758;Chr1:8947451;Chr1:8948700;Chr1:8986677;Chr1:9042869;Chr1:9109809;Chr1:9152580;Chr1:9186989;Chr1:9247468	Chr1:8325139	Chr1:8523557
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r3	bgs	V0.5_c2	9	2	lfmm_snp_region	2	3	Chr1	9300769	10138853	19	1	FALSE	Chr1:9300769;Chr1:9611068;Chr1:9624307;Chr1:9624363;Chr1:9629521;Chr1:9905521;Chr1:9960502;Chr1:9961081;Chr1:9964838;Chr1:9973637;Chr1:9976652;Chr1:9985723;Chr1:9996014;Chr1:9997566;Chr1:10123506;Chr1:10127850;Chr1:10130917;Chr1:10137527;Chr1:10138853	Chr1:9996014	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r11	bgs	V0.5_c2	9	2	lfmm_snp_region	2	11	Chr1	9332887	9332887	1	1	FALSE	Chr1:9332887	Chr1:9332887	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r21	bgs	V0.5_c2	9	2	lfmm_snp_region	2	21	Chr1	9715767	9742546	2	1	FALSE	Chr1:9715767;Chr1:9742546	Chr1:9715767	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r22	bgs	V0.5_c2	9	2	lfmm_snp_region	2	22	Chr1	10069525	10069525	1	1	FALSE	Chr1:10069525	Chr1:10069525	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r33	bgs	V0.5_c2	9	2	lfmm_snp_region	2	33	Chr1	10569028	12493391	34	2	FALSE	Chr1:10569028;Chr1:10569461;Chr1:10578458;Chr1:10584027;Chr1:10588171;Chr1:10588605;Chr1:10597055;Chr1:10597928;Chr1:10601044;Chr1:10601073;Chr1:10604350;Chr1:10604816;Chr1:10610295;Chr1:10626299;Chr1:10630239;Chr1:10633851;Chr1:10644171;Chr1:10647027;Chr1:10654551;Chr1:10663317;Chr1:10667526;Chr1:10670471;Chr1:10673403;Chr1:10976833;Chr1:10984013;Chr1:10986215;Chr1:10988845;Chr1:10990157;Chr1:10993602;Chr1:10996030;Chr1:11004542;Chr1:11281397;Chr1:11293895;Chr1:12493391	Chr1:10569028;Chr1:11293895	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r4	bgs	V0.5_c2	9	2	lfmm_snp_region	2	4	Chr1	15475204	15475204	1	1	FALSE	Chr1:15475204	Chr1:15475204	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r16	bgs	V0.5_c2	9	2	lfmm_snp_region	2	16	Chr1	15508946	16201432	10	1	FALSE	Chr1:15508946;Chr1:15515515;Chr1:15537640;Chr1:15542955;Chr1:15734480;Chr1:15746563;Chr1:15763468;Chr1:15772360;Chr1:15967878;Chr1:16201432	Chr1:15734480	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r17	bgs	V0.5_c2	9	2	lfmm_snp_region	2	17	Chr1	15523274	15536637	2	1	FALSE	Chr1:15523274;Chr1:15536637	Chr1:15523274	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r36	bgs	V0.5_c2	9	2	lfmm_snp_region	2	36	Chr1	15775056	16289102	6	1	FALSE	Chr1:15775056;Chr1:16084654;Chr1:16262472;Chr1:16267880;Chr1:16275920;Chr1:16289102	Chr1:16262472	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r23	bgs	V0.5_c2	9	2	lfmm_snp_region	2	23	Chr1	15811956	15811956	1	1	FALSE	Chr1:15811956	Chr1:15811956	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r41	bgs	V0.5_c2	9	2	lfmm_snp_region	2	41	Chr1	15946859	15946859	1	1	FALSE	Chr1:15946859	Chr1:15946859	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r42	bgs	V0.5_c2	9	2	lfmm_snp_region	2	42	Chr1	15955515	15955515	1	1	FALSE	Chr1:15955515	Chr1:15955515	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r34	bgs	V0.5_c2	9	2	lfmm_snp_region	2	34	Chr1	15960765	15962218	2	1	FALSE	Chr1:15960765;Chr1:15962218	Chr1:15960765	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r35	bgs	V0.5_c2	9	2	lfmm_snp_region	2	35	Chr1	16426346	16426346	1	1	FALSE	Chr1:16426346	Chr1:16426346	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r29	bgs	V0.5_c2	9	2	lfmm_snp_region	2	29	Chr1	16473647	16502639	2	1	FALSE	Chr1:16473647;Chr1:16502639	Chr1:16473647	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r37	bgs	V0.5_c2	9	2	lfmm_snp_region	2	37	Chr1	16581440	18074062	13	1	FALSE	Chr1:16581440;Chr1:16735261;Chr1:16843194;Chr1:16848971;Chr1:18010684;Chr1:18027541;Chr1:18037628;Chr1:18043186;Chr1:18046623;Chr1:18064223;Chr1:18066578;Chr1:18073157;Chr1:18074062	Chr1:16581440	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r38	bgs	V0.5_c2	9	2	lfmm_snp_region	2	38	Chr1	16584990	16672113	11	2	FALSE	Chr1:16584990;Chr1:16585019;Chr1:16595036;Chr1:16596966;Chr1:16610715;Chr1:16656857;Chr1:16672113;Chr1:16635689;Chr1:16642910;Chr1:16652308;Chr1:16669882	Chr1:16584990;Chr1:16635689	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r43	bgs	V0.5_c2	9	2	lfmm_snp_region	2	43	Chr1	17911793	17937476	5	1	FALSE	Chr1:17911793;Chr1:17918253;Chr1:17918751;Chr1:17923775;Chr1:17937476	Chr1:17918253	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r44	bgs	V0.5_c2	9	2	lfmm_snp_region	2	44	Chr2	777683	2048053	15	2	FALSE	Chr2:777683;Chr2:783733;Chr2:784785;Chr2:846972;Chr2:876201;Chr2:893256;Chr2:1041673;Chr2:1067152;Chr2:1077520;Chr2:1089418;Chr2:1104332;Chr2:1262769;Chr2:1388147;Chr2:1503335;Chr2:2048053	Chr2:777683;Chr2:1077520	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r60	bgs	V0.5_c2	9	2	lfmm_snp_region	2	60	Chr2	4387019	9227856	12	2	FALSE	Chr2:4387019;Chr2:4389779;Chr2:4444393;Chr2:4462231;Chr2:5106691;Chr2:5122740;Chr2:5249508;Chr2:8307796;Chr2:8903168;Chr2:8947451;Chr2:9204446;Chr2:9227856	Chr2:5122740;Chr2:9227856	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r62	bgs	V0.5_c2	9	2	lfmm_snp_region	2	62	Chr2	4508833	9802917	23	2	FALSE	Chr2:4508833;Chr2:4512145;Chr2:4528846;Chr2:4801622;Chr2:4812615;Chr2:4817712;Chr2:4820210;Chr2:4826943;Chr2:8435804;Chr2:8436168;Chr2:8437827;Chr2:8439212;Chr2:8508688;Chr2:8508841;Chr2:8513163;Chr2:8516177;Chr2:8518694;Chr2:8523497;Chr2:8531179;Chr2:8540361;Chr2:8546193;Chr2:8549098;Chr2:9802917	Chr2:4817712;Chr2:8508688	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r48	bgs	V0.5_c2	9	2	lfmm_snp_region	2	48	Chr2	5020429	14459348	72	3	FALSE	Chr2:5020429;Chr2:5180893;Chr2:5563429;Chr2:6344725;Chr2:6345525;Chr2:6351891;Chr2:6357246;Chr2:6357342;Chr2:6397557;Chr2:6608481;Chr2:6711301;Chr2:6712151;Chr2:6713570;Chr2:6718347;Chr2:6719080;Chr2:6726014;Chr2:6740681;Chr2:6741049;Chr2:6741291;Chr2:6747876;Chr2:6761244;Chr2:6761671;Chr2:6780940;Chr2:6783757;Chr2:6786976;Chr2:6788951;Chr2:6791794;Chr2:6792159;Chr2:6799408;Chr2:6809330;Chr2:6823440;Chr2:6828768;Chr2:6840811;Chr2:6842631;Chr2:6970461;Chr2:6976270;Chr2:7054324;Chr2:13444658;Chr2:13460486;Chr2:13473211;Chr2:13480863;Chr2:13490570;Chr2:13613431;Chr2:13624824;Chr2:13869873;Chr2:13960329;Chr2:13975228;Chr2:14000916;Chr2:14010854;Chr2:14013541;Chr2:14060048;Chr2:14099290;Chr2:14111279;Chr2:14124242;Chr2:14142423;Chr2:14144968;Chr2:14149273;Chr2:14162648;Chr2:14205728;Chr2:14209842;Chr2:14212263;Chr2:14220164;Chr2:14221657;Chr2:14224785;Chr2:14226936;Chr2:14259867;Chr2:14398578;Chr2:14444365;Chr2:14454299;Chr2:14455159;Chr2:14456851;Chr2:14459348	Chr2:5020429;Chr2:6761244;Chr2:14000916	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r46	bgs	V0.5_c2	9	2	lfmm_snp_region	2	46	Chr2	5032144	13571189	12	2	FALSE	Chr2:5032144;Chr2:5637477;Chr2:13300245;Chr2:13435712;Chr2:13446038;Chr2:13461763;Chr2:13467202;Chr2:13481238;Chr2:13482126;Chr2:13485981;Chr2:13536339;Chr2:13571189	Chr2:5032144;Chr2:13482126	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r45	bgs	V0.5_c2	9	2	lfmm_snp_region	2	45	Chr2	5376616	14678643	51	3	FALSE	Chr2:5376616;Chr2:5920818;Chr2:5929244;Chr2:5970269;Chr2:6207967;Chr2:13597323;Chr2:13603293;Chr2:13705247;Chr2:13787531;Chr2:13758352;Chr2:14120812;Chr2:14138905;Chr2:14145807;Chr2:14146014;Chr2:14156399;Chr2:14157925;Chr2:14164204;Chr2:14186333;Chr2:14187618;Chr2:14193237;Chr2:14214238;Chr2:14214953;Chr2:14221264;Chr2:14235252;Chr2:14240443;Chr2:14266405;Chr2:14268680;Chr2:14269525;Chr2:14271764;Chr2:14272468;Chr2:14287414;Chr2:14291074;Chr2:14295118;Chr2:14301425;Chr2:14307149;Chr2:14311590;Chr2:14456335;Chr2:14468203;Chr2:14470245;Chr2:14476410;Chr2:14477259;Chr2:14482792;Chr2:14492433;Chr2:14520651;Chr2:14523704;Chr2:14532643;Chr2:14541336;Chr2:14634387;Chr2:14635298;Chr2:14646643;Chr2:14678643	Chr2:5929244;Chr2:13603293;Chr2:14235252	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r55	bgs	V0.5_c2	9	2	lfmm_snp_region	2	55	Chr2	6848075	16085651	33	4	FALSE	Chr2:6848075;Chr2:6848206;Chr2:6849832;Chr2:6949120;Chr2:6959237;Chr2:6963506;Chr2:7320419;Chr2:7563687;Chr2:7573367;Chr2:7624131;Chr2:7722414;Chr2:7175700;Chr2:14681586;Chr2:14688065;Chr2:14695243;Chr2:14708042;Chr2:14727538;Chr2:14738504;Chr2:14753012;Chr2:15076887;Chr2:15411835;Chr2:15629977;Chr2:15631774;Chr2:15647903;Chr2:16033223;Chr2:16034126;Chr2:16050493;Chr2:16053683;Chr2:16061676;Chr2:16064263;Chr2:16070378;Chr2:16077578;Chr2:16085651	Chr2:6848075;Chr2:7175700;Chr2:14688065;Chr2:15647903	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r64	bgs	V0.5_c2	9	2	lfmm_snp_region	2	64	Chr2	7906748	7906748	1	1	FALSE	Chr2:7906748	Chr2:7906748	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r63	bgs	V0.5_c2	9	2	lfmm_snp_region	2	63	Chr2	8055291	8224230	10	1	FALSE	Chr2:8055291;Chr2:8074093;Chr2:8074388;Chr2:8075808;Chr2:8087014;Chr2:8088285;Chr2:8140983;Chr2:8148793;Chr2:8180591;Chr2:8224230	Chr2:8074093	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r59	bgs	V0.5_c2	9	2	lfmm_snp_region	2	59	Chr2	8397692	8426811	4	1	FALSE	Chr2:8397692;Chr2:8425156;Chr2:8426210;Chr2:8426811	Chr2:8425156	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r61	bgs	V0.5_c2	9	2	lfmm_snp_region	2	61	Chr2	8445778	8452623	2	1	FALSE	Chr2:8445778;Chr2:8452623	Chr2:8445778	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r49	bgs	V0.5_c2	9	2	lfmm_snp_region	2	49	Chr2	9274625	10403899	33	2	FALSE	Chr2:9274625;Chr2:9311895;Chr2:9407743;Chr2:9432260;Chr2:9480652;Chr2:9835815;Chr2:9841698;Chr2:9853339;Chr2:9857352;Chr2:9866741;Chr2:9883915;Chr2:9887120;Chr2:9974033;Chr2:9995156;Chr2:9995917;Chr2:9997524;Chr2:10011086;Chr2:10025544;Chr2:10047167;Chr2:10051428;Chr2:10062950;Chr2:10071793;Chr2:10072297;Chr2:10080050;Chr2:10083370;Chr2:10104528;Chr2:10116152;Chr2:10105130;Chr2:10126786;Chr2:10382811;Chr2:10382978;Chr2:10401733;Chr2:10403899	Chr2:9407743;Chr2:10382811	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r51	bgs	V0.5_c2	9	2	lfmm_snp_region	2	51	Chr2	10863221	11970130	10	1	FALSE	Chr2:10863221;Chr2:10926762;Chr2:11071282;Chr2:11072465;Chr2:11077509;Chr2:11175287;Chr2:11789475;Chr2:11802265;Chr2:11966668;Chr2:11970130	Chr2:10863221	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r53	bgs	V0.5_c2	9	2	lfmm_snp_region	2	53	Chr2	11196761	12560808	35	1	FALSE	Chr2:11196761;Chr2:11283599;Chr2:11301275;Chr2:11301691;Chr2:11305933;Chr2:11323284;Chr2:11323629;Chr2:11326298;Chr2:11349734;Chr2:11366836;Chr2:11381454;Chr2:11433717;Chr2:11710038;Chr2:11797328;Chr2:11809526;Chr2:11813365;Chr2:11856109;Chr2:11865662;Chr2:11893032;Chr2:11905118;Chr2:11911059;Chr2:11939737;Chr2:11948115;Chr2:11989148;Chr2:12012826;Chr2:12014418;Chr2:12014624;Chr2:12017595;Chr2:12035483;Chr2:12048528;Chr2:12056862;Chr2:12091728;Chr2:12103454;Chr2:12106351;Chr2:12560808	Chr2:11381454	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r52	bgs	V0.5_c2	9	2	lfmm_snp_region	2	52	Chr2	12112943	13436812	52	1	FALSE	Chr2:12112943;Chr2:12520679;Chr2:12530393;Chr2:12533712;Chr2:12897271;Chr2:12897386;Chr2:12897920;Chr2:12901514;Chr2:12933632;Chr2:12936438;Chr2:12943210;Chr2:12954721;Chr2:13148974;Chr2:13160213;Chr2:13168432;Chr2:13183431;Chr2:13191305;Chr2:13204429;Chr2:13241340;Chr2:13243339;Chr2:13245874;Chr2:13247259;Chr2:13274703;Chr2:13282133;Chr2:13283783;Chr2:13284234;Chr2:13288566;Chr2:13317058;Chr2:13324308;Chr2:13325433;Chr2:13338529;Chr2:13351888;Chr2:13352681;Chr2:13354435;Chr2:13354538;Chr2:13358536;Chr2:13376118;Chr2:13377889;Chr2:13377970;Chr2:13380791;Chr2:13387770;Chr2:13387985;Chr2:13388365;Chr2:13391740;Chr2:13396218;Chr2:13407419;Chr2:13410748;Chr2:13413076;Chr2:13420959;Chr2:13424546;Chr2:13435693;Chr2:13436812	Chr2:12112943	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r54	bgs	V0.5_c2	9	2	lfmm_snp_region	2	54	Chr2	14394372	14782195	13	1	FALSE	Chr2:14394372;Chr2:14423952;Chr2:14426604;Chr2:14429664;Chr2:14433395;Chr2:14437453;Chr2:14439489;Chr2:14442680;Chr2:14479908;Chr2:14482772;Chr2:14490215;Chr2:14729574;Chr2:14782195	Chr2:14429664	""
bgs_V0.5_c2_rep9_env2_lfmm_snp_region_r57	bgs	V0.5_c2	9	2	lfmm_snp_region	2	57	Chr2	15801972	19581783	78	4	FALSE	Chr2:15801972;Chr2:15811408;Chr2:15815440;Chr2:15816421;Chr2:15917610;Chr2:15932880;Chr2:15934998;Chr2:15942306;Chr2:15943852;Chr2:15946005;Chr2:15947709;Chr2:15948950;Chr2:15949232;Chr2:15956540;Chr2:15971230;Chr2:15975223;Chr2:15979014;Chr2:15983764;Chr2:15997167;Chr2:16001670;Chr2:16002233;Chr2:16002886;Chr2:16004227;Chr2:16004490;Chr2:16006696;Chr2:16006988;Chr2:16010449;Chr2:16011584;Chr2:16019304;Chr2:16023934;Chr2:16026516;Chr2:16026604;Chr2:16028825;Chr2:16028973;Chr2:16029879;Chr2:16046135;Chr2:16063346;Chr2:16064796;Chr2:16071570;Chr2:16240454;Chr2:16249788;Chr2:16255739;Chr2:16229209;Chr2:16234037;Chr2:16240381;Chr2:16256887;Chr2:16257093;Chr2:16457598;Chr2:16463540;Chr2:16476337;Chr2:16487711;Chr2:16488392;Chr2:16498092;Chr2:16499867;Chr2:16500546;Chr2:16504143;Chr2:16505900;Chr2:16919607;Chr2:17883415;Chr2:17905618;Chr2:18138140;Chr2:18142831;Chr2:18206427;Chr2:18546824;Chr2:18589870;Chr2:18601940;Chr2:18610890;Chr2:18621623;Chr2:18637840;Chr2:18836785;Chr2:19010181;Chr2:19058982;Chr2:19072752;Chr2:19388415;Chr2:19393011;Chr2:19397347;Chr2:19578713;Chr2:19581783	Chr2:15917610;Chr2:16256887;Chr2:17883415;Chr2:19010181	""
