label,tau,lmin,detected,n_match,match_score,size,score,maxC,emp_p,q_R,sig,n_tested
A13_Chr17:9.94-9.94Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A02_Chr1:21.50-21.93Mb*inv,0.3,1,FALSE,0,0,,,,,,FALSE,18
A03_Chr3:13.03-13.03Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A04_Chr4:22.51-22.51Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A05_Chr4:25.67-25.99Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A06_Chr4:27.55-27.55Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A07_Chr4:12.81-12.81Mb*Eda,0.3,1,FALSE,0,0,,,,,,FALSE,18
A08_Chr5:2.48-2.50Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A09_Chr7:11.55-11.66Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A10_Chr12:15.55-15.55Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A11_Chr12:16.52-16.55Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A12_Chr17:6.55-6.77Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A13_Chr17:9.94-9.94Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A14_Chr18:5.61-5.61Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A15_Chr20:0.18-0.26Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A16_Chr20:3.67-3.67Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A17_Chr20:8.89-8.90Mb,0.3,1,FALSE,0,0,,,,,,FALSE,18
A01_Chr1:27.28-27.28Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A02_Chr1:21.50-21.93Mb*inv,0.3,2,FALSE,0,0,,,,,,FALSE,8
A03_Chr3:13.03-13.03Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A04_Chr4:22.51-22.51Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A05_Chr4:25.67-25.99Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A06_Chr4:27.55-27.55Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A07_Chr4:12.81-12.81Mb*Eda,0.3,2,FALSE,0,0,,,,,,FALSE,8
A08_Chr5:2.48-2.50Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A09_Chr7:11.55-11.66Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A10_Chr12:15.55-15.55Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A11_Chr12:16.52-16.55Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A12_Chr17:6.55-6.77Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A13_Chr17:9.94-9.94Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A14_Chr18:5.61-5.61Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A15_Chr20:0.18-0.26Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A16_Chr20:3.67-3.67Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A17_Chr20:8.89-8.90Mb,0.3,2,FALSE,0,0,,,,,,FALSE,8
A01_Chr1:27.28-27.28Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.3,3,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.3,3,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.3,3,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.3,5,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.3,5,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.3,5,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.3,10,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.3,10,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.3,10,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.3,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.3,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.3,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.3,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.3,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.3,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A02_Chr1:21.50-21.93Mb*inv,0.32,1,FALSE,0,0,,,,,,FALSE,17
A03_Chr3:13.03-13.03Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A04_Chr4:22.51-22.51Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A05_Chr4:25.67-25.99Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A06_Chr4:27.55-27.55Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A07_Chr4:12.81-12.81Mb*Eda,0.32,1,FALSE,0,0,,,,,,FALSE,17
A08_Chr5:2.48-2.50Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A09_Chr7:11.55-11.66Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A10_Chr12:15.55-15.55Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A11_Chr12:16.52-16.55Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A12_Chr17:6.55-6.77Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A13_Chr17:9.94-9.94Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A14_Chr18:5.61-5.61Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A15_Chr20:0.18-0.26Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A16_Chr20:3.67-3.67Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A17_Chr20:8.89-8.90Mb,0.32,1,FALSE,0,0,,,,,,FALSE,17
A01_Chr1:27.28-27.28Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A02_Chr1:21.50-21.93Mb*inv,0.32,2,FALSE,0,0,,,,,,FALSE,8
A03_Chr3:13.03-13.03Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A04_Chr4:22.51-22.51Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A05_Chr4:25.67-25.99Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A06_Chr4:27.55-27.55Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A07_Chr4:12.81-12.81Mb*Eda,0.32,2,FALSE,0,0,,,,,,FALSE,8
A08_Chr5:2.48-2.50Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A09_Chr7:11.55-11.66Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A10_Chr12:15.55-15.55Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A11_Chr12:16.52-16.55Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A12_Chr17:6.55-6.77Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A13_Chr17:9.94-9.94Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A14_Chr18:5.61-5.61Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A15_Chr20:0.18-0.26Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A16_Chr20:3.67-3.67Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A17_Chr20:8.89-8.90Mb,0.32,2,FALSE,0,0,,,,,,FALSE,8
A01_Chr1:27.28-27.28Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.32,3,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.32,3,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.32,3,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.32,5,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.32,5,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.32,5,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.32,10,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.32,10,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.32,10,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.32,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.32,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.32,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.32,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.32,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.32,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A02_Chr1:21.50-21.93Mb*inv,0.34,1,FALSE,0,0,,,,,,FALSE,16
A03_Chr3:13.03-13.03Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A04_Chr4:22.51-22.51Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A05_Chr4:25.67-25.99Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A06_Chr4:27.55-27.55Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A07_Chr4:12.81-12.81Mb*Eda,0.34,1,FALSE,0,0,,,,,,FALSE,16
A08_Chr5:2.48-2.50Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A09_Chr7:11.55-11.66Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A10_Chr12:15.55-15.55Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A11_Chr12:16.52-16.55Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A12_Chr17:6.55-6.77Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A13_Chr17:9.94-9.94Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A14_Chr18:5.61-5.61Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A15_Chr20:0.18-0.26Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A16_Chr20:3.67-3.67Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A17_Chr20:8.89-8.90Mb,0.34,1,FALSE,0,0,,,,,,FALSE,16
A01_Chr1:27.28-27.28Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A02_Chr1:21.50-21.93Mb*inv,0.34,2,FALSE,0,0,,,,,,FALSE,7
A03_Chr3:13.03-13.03Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A04_Chr4:22.51-22.51Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A05_Chr4:25.67-25.99Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A06_Chr4:27.55-27.55Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A07_Chr4:12.81-12.81Mb*Eda,0.34,2,FALSE,0,0,,,,,,FALSE,7
A08_Chr5:2.48-2.50Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A09_Chr7:11.55-11.66Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A10_Chr12:15.55-15.55Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A11_Chr12:16.52-16.55Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A12_Chr17:6.55-6.77Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A13_Chr17:9.94-9.94Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A14_Chr18:5.61-5.61Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A15_Chr20:0.18-0.26Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A16_Chr20:3.67-3.67Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A17_Chr20:8.89-8.90Mb,0.34,2,FALSE,0,0,,,,,,FALSE,7
A01_Chr1:27.28-27.28Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.34,3,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.34,3,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.34,3,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.34,5,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
